row ID,row m/z,row retention time,220610_C2_1_1_neg_BD8_2_9421.mzXML Peak area,220610_C2_1_3_neg_BE2_1_9490.mzXML Peak area,220610_C2_1_2_neg_BE1_2_9489.mzXML Peak area,220610_C2_1_1_neg_BD8_1_9420.mzXML Peak area,220610_C2_1_3_neg_BE2_2_9491.mzXML Peak area,220610_C2_1_2_neg_BE1_1_9488.mzXML Peak area,220610_C2_1_4_neg_BE3_1_9496.mzXML Peak area,220610_C2_1_4_neg_BE3_1_9497.mzXML Peak area,220610_C2_1_5_neg_BE4_2_9465.mzXML Peak area,220610_C2_1_5_neg_BE4_1_9464.mzXML Peak area,220610_C2_2_1_neg_BE5_2_9503.mzXML Peak area,220610_C2_2_3_neg_BE7_1_9428.mzXML Peak area,220610_C2_2_2_neg_BE6_1_9482.mzXML Peak area,220610_C2_2_3_neg_BE7_2_9429.mzXML Peak area,220610_C2_2_1_neg_BE5_1_9502.mzXML Peak area,220610_C2_2_2_neg_BE6_2_9483.mzXML Peak area,220610_C2_2_5_neg_GA1_2_9509.mzXML Peak area,220610_C2_2_5_neg_GA1_1_9508.mzXML Peak area,220610_C2_3_2_neg_GA3_2_9493.mzXML Peak area,220610_C2_3_1_neg_GA2_1_9504.mzXML Peak area,220610_C2_3_2_neg_GA3_1_9492.mzXML Peak area,220610_C2_2_4_neg_BE8_1_9506.mzXML Peak area,220610_C2_2_4_neg_BE8_2_9507.mzXML Peak area,220610_C2_3_1_neg_GA2_2_9505.mzXML Peak area,220610_C2_3_3_neg_GA4_2_9423.mzXML Peak area,220610_C2_3_3_neg_GA4_1_9422.mzXML Peak area,220610_C2_3_5_neg_GA6_2_9513.mzXML Peak area,220610_C2_3_5_neg_GA6_1_9512.mzXML Peak area,220610_C2_3_4_neg_GA5_1_9510.mzXML Peak area,220610_C2_3_4_neg_GA5_2_9511.mzXML Peak area,220610_C2_4_1_neg_GA7_1_9416.mzXML Peak area,220610_C2_4_1_neg_GA7_2_9417.mzXML Peak area,220610_C2_4_5_neg_GB3_2_9427.mzXML Peak area,220610_C2_4_5_neg_GB3_1_9426.mzXML Peak area,220610_C2_4_2_neg_GA8_2_9455.mzXML Peak area,220610_C2_4_4_neg_GB2_1_9460.mzXML Peak area,220610_C2_4_2_neg_GA8_1_9454.mzXML Peak area,220610_C2_4_3_neg_GB1_1_9514.mzXML Peak area,220610_C2_4_3_neg_GB1_2_9515.mzXML Peak area,220610_C2_4_4_neg_GB2_2_9461.mzXML Peak area,220610_Gifu_1_1_neg_BA8_1_9418.mzXML Peak area,220610_Gifu_1_4plus_neg_BA1_1_9434.mzXML Peak area,220610_Gifu_1_4plus_neg_BA1_2_9435.mzXML Peak area,220610_Gifu_1_3_neg_BB2_2_9425.mzXML Peak area,220610_Gifu_1_2_neg_BB1_1_9430.mzXML Peak area,220610_Gifu_1_1_neg_BA8_2_9419.mzXML Peak area,220610_Gifu_1_2_neg_BB1_2_9431.mzXML Peak area,220610_Gifu_1_5_neg_BB4_1_9452.mzXML Peak area,220610_Gifu_3_3plus_neg_BA3_1_9458.mzXML Peak area,220610_Gifu_1_6plus_neg_BA2_2_9433.mzXML Peak area,220610_Gifu_1_6plus_neg_BA2_1_9432.mzXML Peak area,220610_Gifu_1_5_neg_BB4_2_9453.mzXML Peak area,220610_Gifu_2_2_neg_BB7_2_9449.mzXML Peak area,220610_Gifu_1_3_neg_BB2_1_9424.mzXML Peak area,220610_Gifu_2_2_neg_BB7_1_9448.mzXML Peak area,220610_Gifu_2_3_neg_BB8_2_9441.mzXML Peak area,220610_Gifu_3_3plus_neg_BA3_2_9459.mzXML Peak area,220610_Gifu_2_5_neg_BC2_2_9451.mzXML Peak area,220610_Gifu_2_6_neg_BC3_1_9500.mzXML Peak area,220610_Gifu_2_4_neg_BC1_1_9442.mzXML Peak area,220610_Gifu_2_3_neg_BB8_1_9440.mzXML Peak area,220610_Gifu_2_1_neg_BB6_2_9439.mzXML Peak area,220610_Gifu_2_4_neg_BC1_2_9443.mzXML Peak area,220610_Gifu_2_5_neg_BC2_1_9450.mzXML Peak area,220610_Gifu_2_1_neg_BB6_1_9438.mzXML Peak area,220610_Gifu_4_1_neg_BD2_2_9469.mzXML Peak area,220610_Gifu_4_1_neg_BD2_1_9468.mzXML Peak area,220610_Gifu_3_5_neg_BC8_1_9466.mzXML Peak area,220610_Gifu_3_1_neg_BC4_1_9494.mzXML Peak area,220610_Gifu_2_6_neg_BC3_2_9501.mzXML Peak area,220610_Gifu_3_1_neg_BC4_2_9495.mzXML Peak area,220610_Gifu_3_2_neg_BC5_1_9456.mzXML Peak area,220610_Gifu_3_4_neg_BC7_1_9462.mzXML Peak area,220610_Gifu_3_5_neg_BC8_2_9467.mzXML Peak area,220610_Gifu_4_3_neg_BD4_2_9479.mzXML Peak area,220610_Gifu_3_2_neg_BC5_2_9457.mzXML Peak area,220610_Gifu_4_3_neg_BD4_1_9478.mzXML Peak area,220610_Gifu_4_4_neg_BD5_2_9481.mzXML Peak area,220610_Gifu_3_4_neg_BC7_2_9463.mzXML Peak area,220610_Gifu_4_5_neg_BD6_1_9484.mzXML Peak area,220610_Gifu_4_4_neg_BD5_1_9480.mzXML Peak area,220610_Gifu_4_5_neg_BD6_2_9485.mzXML Peak area,220610_Gifu_4_2_neg_BD3_1_9473.mzXML Peak area,220610_Gifu_4_6_neg_BD7_2_9487.mzXML Peak area,220610_Gifu_4_2_neg_BD3_1_9472.mzXML Peak area,220610_Gifu_4_6_neg_BD7_1_9486.mzXML Peak area
387,194.9291366,2.0593524,15.246026,604.03796,386.73517,21.322739,99.08133,45.858955,411.9616,71.34482,208.23917,486.45203,497.46964,5.9545765,37.622063,9.042837,485.4453,54.294464,492.50577,420.15567,2.2446775,3.7604613,0,121.0793,30.637005,3.6052628,0,0,2.316599,1.7870457,5.2295403,2.3723714,0,0,0,0,0,1.9818377,0,0,0,0,0,2.7998786,0,0,0,0,0,124.829994,0,0,1.8164885,57.133442,659.22144,0,660.3545,101.08173,0,567.9124,42.092346,140.8324,28.14497,683.588,287.28632,153.7168,837.87524,23.420248,6.731953,2.3989005,2.4887981,42.484055,2.1443088,6.3888865,4.3706617,2.3769443,2.8453932,1.7663155,0,15.6543865,4.069462,7.247904,8.211179,8.85124,3.7485807,2.6978796,5.5479813,5.558598
388,163.0612529,2.0158381,13.867693,10.325777,37.39397,22.426334,9.764225,7.885454,27.739128,10.615571,9.432166,10.6312895,9.422956,6.192772,17.815063,7.8107696,16.69016,6.760989,13.516928,34.041615,7.2302256,11.205132,7.4504833,14.417308,8.878113,11.405884,2.661613,8.27366,9.370332,12.628806,18.864643,20.098099,6.1452775,9.940129,7.516114,14.647732,3.9655514,6.9312696,13.073794,20.613255,15.720272,8.110653,12.3121395,17.983433,22.069555,9.8675995,3.1192403,40.684673,17.543879,16.971296,0,21.481068,18.509146,13.114098,57.03868,9.22376,67.817024,102.67906,0,125.27083,24.261522,11.667212,19.30056,26.445469,18.912098,19.371403,42.74875,20.658197,149.96301,51.17003,4.3255763,20.227596,7.785119,72.09575,86.4561,33.980408,61.90218,41.518063,103.97534,977.729,119.38987,1298.7407,954.6595,1301.1079,91.136055,1212.0898,127.74259,1330.7028
389,186.0781475,2.1120176,2.7507205,4.0850167,3.4179418,0,6.6593947,4.5022306,2.0872574,4.971349,2.4911842,4.9343987,15.822039,10.439543,2.434595,6.90331,10.074036,4.422224,4.864517,2.926502,3.219542,12.320187,6.616604,2.6173596,6.1618924,11.318316,4.750576,2.8107126,3.2680674,9.939957,14.422226,11.3528385,5.714695,1.7784507,2.1576033,2.3377383,5.918374,7.9008284,3.9712977,4.502266,6.6166925,2.2272034,2.141077,0,3.0359688,0,2.0607014,1.7836323,1.8511138,0,0,2.6494732,0,0,8.464947,0,8.309336,8.145081,0,5.3750753,6.2143855,9.0933,13.526472,6.917966,5.957861,6.189945,6.546763,39.978367,12.59762,8.528985,32.61123,13.807063,123.24958,455.14673,311.03018,23.371443,48.10031,513.1766,23.985073,15.138371,371.43655,11.89997,11.682672,12.529351,27.509226,10.1753235,32.195393,16.746523
390,257.0760554,2.0714474,0,0,0,0,0,0,0,0,3.2350795,3.2775116,3.2947388,3.038906,3.5085382,0,0,4.7666492,1.852874,3.3440094,2.3097959,0,3.984606,0,4.034887,0,3.984738,4.1435833,0,0,0,0,0,2.7600098,5.5893707,3.2461042,0,0,4.4548216,0,0,0,2.5727339,5.081261,2.5925684,3.6784124,2.3141875,5.3180857,2.624546,5.2020693,0,3.6397126,3.6397629,3.2704625,5.0508127,1.7523458,5.4984083,3.1170273,0,2.880093,3.4352427,3.794403,3.8380291,5.286647,4.2426205,3.1943047,3.4360833,4.3595724,6.089835,134.35945,394.04987,3.2774663,438.2002,608.7293,785.9222,145.27118,5.9106445,645.79224,5.1057944,5.857624,780.9881,3.0159888,2.9438186,3.7540762,6.350085,3.6018054,6.089835,6.85746
391,174.0777428,2.0677342,0,0,0,1.795742,0,0,4.161229,5.165183,0,0,0,4.6402664,0,1.7767563,0,0,0,0,0,1.8200183,0,0,2.4012036,0,0,1.8357646,2.6877022,0,0,0,7.6776843,1.8647833,0,0,2.7213233,4.6964893,1.8647833,2.4715319,0,0,5.9110856,1.7904837,5.1155825,8.862424,11.532423,5.5918684,11.36057,1.7887647,0,0,0,2.6148396,373.37375,9.695194,322.29843,895.33093,0,548.6252,735.1575,606.4132,963.8333,351.34628,443.19077,595.973,462.15805,16.53955,13.561523,33.566074,19.442488,516.30493,10.884802,68.89049,83.31854,14.997265,230.93983,85.614395,109.04324,21.718449,19.521652,209.66905,8.677126,45.68548,57.63296,57.25463,15.24543,142.29095
392,224.9066859,2.1058223,54.70104,35.76921,86.61979,43.250713,62.822365,64.95772,45.354572,58.997726,12.561562,82.8375,26.51802,18.07949,36.68139,18.115877,19.96459,32.648113,55.09515,120.16057,12.9180155,1.795742,12.867084,97.9629,129.2448,0,2.1646023,18.623528,12.767464,12.6178665,11.65365,11.45101,2.8662806,0,40.395844,32.2131,2.268472,30.61819,0,26.501177,18.49944,9.328861,2.016467,0,4.351221,0,2.242477,5.9746943,0,2.7826338,0,8.959326,9.891072,3.6644602,356.2217,0,349.5972,74.076164,0,223.55458,263.24188,152.15443,116.371605,159.32784,142.28908,290.33853,174.55487,18.357021,22.77237,23.081621,42.4786,295.90204,52.004436,6.672765,8.183387,11.740105,35.07888,5.7040777,26.833685,11.87354,9.565439,78.988754,24.156536,65.3766,28.435024,41.43913,41.890987,19.621483
393,411.1157388,2.098079,0,1.8956447,0,0,1.7904837,0,0,0,0,1.7991886,2.9293225,0,0,0,4.891636,0,0,1.7939217,0,2.5801704,0,2.2576642,1.9548876,8.68643,2.283617,4.0155506,3.7762578,1.9492569,4.9037285,5.069786,2.387385,1.9684095,1.9893107,2.1624863,1.8199933,2.4518785,4.002014,2.5851438,2.1217575,4.10635,0,1.823498,2.192847,2.1390076,2.370085,0,1.9856763,3.1719882,0,2.3204536,2.3632584,2.1874905,12.012716,0,18.704197,10.176973,0,3.5983508,9.58055,8.858983,9.4831915,30.252718,12.088585,5.7528124,23.640388,450.75024,456.22995,58.732956,518.0622,7.849725,669.6369,773.7345,716.55963,131.62741,859.82306,775.54346,961.63025,275.70206,739.1109,363.72147,176.53992,321.41388,826.82007,503.54257,871.3411,553.1847
394,147.0311197,2.0833585,8.4606695,30.063372,34.191624,14.090281,18.87353,78.748436,28.01432,24.969875,64.41837,36.012665,131.34256,5.1609993,20.458237,18.332317,90.428085,16.364618,28.168232,53.21577,17.001305,474.085,29.285126,56.315865,69.66501,231.35762,15.783279,27.727991,24.927841,126.259705,80.61058,60.816544,26.195366,8.28804,22.152348,34.158386,19.794722,17.575672,33.92186,59.970665,11.534189,38.06023,10.043263,4205.223,1863.5729,120.96302,23.483707,113.331406,43.883587,8123.716,0,368.5112,299.21677,6567.9688,114.27232,277.54648,167.28178,2699.182,1.8439708,1901.0621,820.0727,4061.9736,2458.788,1985.236,2353.137,4386.8975,2478.3892,273.09253,64.33151,12392.496,474.08075,207.8447,3045.4675,1870.811,1633.9629,12108.591,10742.212,2223.0576,10848.563,170.94194,2071.4792,927.4037,382.7697,1699.1848,11810.957,6143.4756,12015.658,6378.91
395,96.9607601,2.1142933,325.61227,1060.526,1020.1349,6415.518,2018.9252,1862.6166,1741.0122,2041.4001,2134.182,2165.7104,2139.7773,317.7297,912.0708,906.4182,2389.2532,990.43976,2330.7002,2321.0823,173.6428,568.5195,63.296463,2065.5515,2096.9363,460.27774,158.62357,152.25613,358.65982,570.5642,2692.723,2696.4585,49.201946,67.917175,44.097908,83.23701,108.05339,204.70236,271.2645,137.34674,155.25159,333.598,27.375229,250.13858,513.87256,67.25196,280.61014,27.928844,147.18976,1075.7698,19.851564,126.146835,322.83926,999.40063,2845.5261,118.023125,2924.2104,1045.2058,28.610039,1977.3237,1638.6503,1500.4225,2205.9875,2794.51,2364.3757,1721.4675,3708.1675,364.8225,1139.2546,516.8416,306.61545,1309.6353,708.67035,698.24744,175.09503,460.70886,236.44206,232.31114,448.27103,528.5687,634.65063,570.80054,874.98785,591.98395,229.728,241.97072,666.0589,453.44995
396,523.1787628,2.1368814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.52021,39.548256,0,20.128792,0,25.65762,295.39114,400.17438,0,2.1065145,300.13513,1.9166093,16.440834,394.2926,6.9979925,56.62053,10.154904,1190.4498,31.349678,1136.5399,67.389084
397,484.1627172,2.135903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1105866,0,0,0,0,0,0,0,0,1.9721875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8285065,0,2.162516,0,0,4.24971,0,2.417345,0,2.4589543,2.455757,2.4542484,2.29249,2.6295834,2.4196815,2747.3276,4.6389265,0,10.018205,40.39182,480.47842,2667.249,2.7065935,52.975487,2.553009,0,446.65094,1.7836323,1.795742,2.8781986,22.228548,6.71379,5.152938,3.2046757
398,103.0405777,2.1638043,2.3632257,13.999466,12.954021,2.5727458,3.8812637,10.408644,11.009331,10.078178,12.342385,12.41738,28.371311,13.409531,13.574102,14.6924305,23.581892,23.240398,20.767504,9.37815,8.683966,34.73138,33.37742,32.89926,56.002167,34.246895,2.5036442,12.813675,12.045751,43.54519,25.8694,21.290659,14.245151,19.272562,13.823502,11.418085,42.191837,34.991547,45.954872,40.4553,47.529537,42.420338,3.1720319,27.336357,15.006257,6.641216,3.0764523,5.5637164,2.4566183,69.19912,0,24.49826,10.346726,42.283787,15.205162,9.926607,5.826335,29.386232,0,35.05922,10.501081,20.054218,22.166288,22.25579,33.17336,28.896294,15.744932,408.08923,482.45593,80.515724,31.473667,16.565413,54.20004,43.337875,49.318886,37.22913,58.92956,20.685759,36.42939,6.4203606,53.365826,15.819326,8.998916,11.170252,102.19559,34.417404,43.833336,57.916862
399,165.0557375,2.156984,154.28403,448.16,727.2158,274.85712,359.7448,691.3052,427.9966,463.13937,584.823,451.11914,365.59714,31.915838,141.77542,174.59552,314.575,66.89605,262.3901,85.504555,42.62763,296.8904,42.67006,122.32543,237.72548,279.8926,160.70834,252.55046,137.72324,138.5481,341.2942,366.63776,91.70581,109.3322,63.02106,158.636,98.14949,98.45253,243.32698,359.2907,347.73026,156.70267,18.808931,35.908566,15.006552,11.000939,23.087563,9.435092,13.812601,4.6799827,0,14.869553,23.498566,6.233297,6.975671,26.292315,3.8369236,3.4806805,0,4.9948454,2.8607397,4.4330444,3.4319873,8.298874,4.489317,3.2602615,6.9540954,3.4394045,2.3115082,2.1687448,3.16588,7.256419,5.2397733,0,0,0,2.1390076,0,4.040678,3.5427961,0,2.781334,2.7454133,3.4114132,3.0679886,0,5.0808077,0
400,397.1351946,2.1347473,0,0,0,0,0,2.2252579,0,0,2.5900126,2.372404,1.9684095,0,1.9011784,0,2.8572357,0,0,0,0,2.4565845,0,0,0,5.2834587,2.9325104,3.1146047,2.1782684,5.0024843,2.4565845,1.933876,0,2.3287582,2.6698644,1.7300129,2.3186429,2.242477,1.7836077,2.5850058,1.726675,2.1735077,3.354984,2.6539392,3.1912613,6.486991,3.3183746,1.9624312,2.9842606,3.4833431,0,5.229557,3.8467636,2.402398,4.16399,8.167488,4.984228,9.831572,0,7.3901124,14.568497,2.2144165,4.532695,8.131504,2.7933433,7.4865265,3.2147198,305.99585,347.26578,18.579023,537.7402,12.318984,528.95245,465.35553,402.70352,71.74635,557.9153,470.90442,546.8129,250.99203,370.61514,156.0126,225.00374,229.61765,695.44904,493.34064,573.034,459.77512
401,236.9068389,2.1542683,55.790756,34.013012,51.681625,12.989363,45.63118,22.800297,17.490475,20.3541,28.8504,82.139885,72.237,27.297834,76.3599,34.07033,91.22404,64.243706,114.03088,125.91803,23.589378,37.80664,23.811573,29.766994,64.44242,41.57509,27.281336,63.456036,84.91868,51.64489,68.183815,73.54755,9.153876,3.2901955,119.209,60.098602,52.708286,122.55842,71.13777,120.02088,27.664242,99.909485,127.50988,149.03923,99.37831,75.350975,88.798256,265.857,18.921598,75.04285,0,132.72765,184.48584,80.66247,366.59674,62.131603,304.63812,136.08566,0,6.4629245,150.06693,35.276455,82.11019,50.11712,104.895546,3.4015498,103.92408,0,0,1.902988,1.776505,126.51083,1.9341445,0,0,1.9011521,0,0,0,0,0,1.8600171,0,0,0,0,0,0
402,161.0466921,2.188451,49.980293,1478.6177,1305.3918,45.993763,1245.296,1077.3462,384.56747,629.0286,1298.4171,1466.8312,2610.0635,65.77388,812.46893,286.10367,2757.3943,567.4614,1532.6086,1454.2808,50.74653,1418.608,51.266376,394.75348,158.83408,830.2622,54.777454,161.48354,481.09082,583.60913,463.11514,535.97906,42.13087,49.144024,301.22385,134.89809,204.47496,74.59605,96.5098,219.19211,77.178474,330.4039,550.4383,989.8141,940.63574,575.6256,141.90694,505.58694,80.26894,1173.0978,0,248.94968,263.21774,1421.8444,1175.6633,75.83452,1894.5668,1319.5892,0,1160.019,1441.8777,1034.9403,389.03937,964.17285,1710.4742,1775.337,1533.1428,739.7512,1038.8726,2301.443,1086.4009,1562.6964,1890.0436,877.8067,2405.0698,2406.555,2969.2712,1803.5563,2720.0657,823.6009,2134.3247,1441.8069,481.27948,1585.142,2424.52,2426.0256,2688.7434,2161.2346
403,269.9157177,2.212108,918.57495,1206.8602,999.7506,1035.6968,1339.8292,769.1322,1517.7311,1751.3577,2176.015,1515.4788,823.18964,518.54095,1322.6956,445.26205,905.4488,480.09512,1607.1987,1256.9783,97.10872,78.897606,66.44919,1299.3451,1562.8063,41.305573,299.02576,115.63003,51.523483,23.798964,16.789429,34.760002,64.60312,32.588306,31.392033,38.66382,68.5225,108.82507,85.66947,20.739933,9.551981,138.27269,26.909615,34.25087,220.91895,147.19922,78.61991,86.99282,110.00088,73.8905,23.943933,148.79124,66.63283,714.6373,1627.4174,130.72815,1856.5205,1459.9445,17.493183,1174.3911,1182.7766,1911.8418,2089.7886,1872.1099,1345.4496,1222.1863,1807.257,33.15196,57.96142,5.3059835,56.551636,1086.3455,10.160743,39.511864,18.971506,7.432154,14.305846,82.870804,4.8753386,35.468666,8.429695,14.512082,79.06572,15.755089,2.9725506,16.00603,4.143814,11.801707
404,162.902585,2.1954489,36.174587,121.83028,335.39508,45.63655,201.00906,320.40198,78.92258,110.59004,107.20065,90.74429,140.47163,30.550344,42.05439,57.55861,73.99481,51.30148,154.53635,83.966965,69.54471,825.35834,151.91093,193.5234,102.28858,778.3188,295.50464,474.6693,530.83203,540.78906,712.1675,746.4333,399.06995,404.88562,307.55887,338.77304,353.27612,416.2623,482.50266,547.40314,500.59393,451.48407,357.63107,391.74374,384.79782,130.44704,242.13264,526.1054,244.37263,351.64932,0,268.6335,322.11658,341.63123,370.9609,184.20557,402.09564,361.55328,3.1282594,361.57834,292.1663,356.65225,363.55838,347.68823,393.08658,322.94278,439.4551,71.519196,96.309364,76.484085,57.917973,301.72635,82.798004,150.22722,160.6921,139.84686,24.881216,88.08202,64.36762,42.80224,74.88417,170.96742,51.32495,87.23334,79.551636,46.616867,161.2483,173.52226
405,164.9005638,2.1934097,43.969486,134.31331,253.11333,69.92189,54.95838,86.69277,24.060265,31.550062,21.263721,22.420685,41.63072,27.856749,29.750263,20.846153,119.36119,45.80985,68.2672,59.404015,21.311428,594.3668,115.000916,42.299507,39.58959,576.20557,116.75585,355.59076,335.4799,384.07816,525.62854,539.42474,335.0743,239.62671,48.769684,120.60287,117.56384,137.80957,353.8237,398.0342,387.397,322.93668,304.80106,318.03806,340.1116,119.49567,39.969536,399.13568,56.49489,178.18855,4.1570377,55.91758,88.34693,71.8654,284.75806,47.305965,243.10834,301.64673,8.356997,255.59035,136.5236,187.90701,275.48386,247.21515,270.13486,171.56995,371.49826,16.645145,21.116224,80.488976,99.029205,223.82251,45.814198,76.41266,73.24608,50.369606,27.054602,50.58377,22.234749,25.573818,45.090553,74.426704,24.689543,47.272476,108.12413,58.40912,32.270435,73.71616
406,143.0361051,2.2009199,85.99128,249.1828,772.36194,274.67645,531.135,580.2611,202.35344,138.05138,295.62057,122.98729,180.74681,112.41514,205.54005,67.435,104.0851,60.873413,326.35022,60.14772,70.97028,531.1528,23.078165,370.10547,431.3805,244.9892,146.65973,44.58039,120.568726,307.36255,404.05878,128.70259,111.02931,133.60725,161.50778,179.28099,284.92697,117.16076,289.72018,84.020584,104.957565,232.34514,100.76747,451.4471,329.32147,107.53844,90.6382,106.52124,139.97394,337.10846,0,301.13846,417.75842,184.34438,87.47417,228.38435,339.47574,64.15252,0,221.72563,141.97746,118.65384,120.51192,153.6247,298.51758,103.7132,176.17166,48.10025,96.00526,637.29663,38.374718,138.90927,191.74585,535.76166,1006.4846,602.1879,879.2701,59.523006,493.78778,21.546577,1234.5856,1074.8763,87.68596,150.10133,1418.7811,197.31625,1295.4667,232.88055
407,201.0878113,2.235026,0,0,0,0,0,0,1.809479,0,2.1798162,0,0,0,0,2.1949666,0,0,0,2.6122835,0,2.3437386,2.3287582,2.550444,0,2.3678312,2.0182571,0,0,3.9195523,2.2619443,2.11876,1.8302755,0,1.89182,0,2.7972136,1.7595062,5.7813535,2.7454133,0,0,3.0391634,12.433877,6.4577646,4.4245605,3.8639603,3.574168,6.508073,13.992594,0,6.3997726,6.023893,14.879529,12.634532,4.5196896,16.020111,23.699844,0,9.710974,49.71785,20.032597,19.577421,6.451523,21.627113,11.332142,8.637114,2326.1484,1734.4236,1020.06506,1008.70306,52.20174,951.29156,2146.681,1991.639,1341.3009,2481.8127,2077.5393,2757.896,721.6047,2106.7578,894.2104,804.4062,805.66846,1113.6138,2401.5493,1153.0414,2251.8484
408,231.0527285,2.2542698,28.393682,393.50595,76.508545,22.035404,179.59909,604.51044,75.75343,67.39542,167.75082,63.408985,76.96045,36.002945,32.750496,27.992271,89.616234,38.145588,25.383215,41.866043,11.530378,111.358826,23.623987,92.118706,96.2486,152.91833,36.849445,72.10251,62.65105,81.298325,123.70634,86.6659,494.31232,177.009,137.4706,118.152985,506.05206,38.052223,412.65527,181.14328,71.683044,90.84866,11.5401535,7.4317765,30.004356,7.57139,6.7812757,11.090287,6.5074806,26.176794,0,8.090279,8.557799,35.919853,16.93504,12.171022,17.633472,23.58367,0,12.725506,27.656853,58.31181,14.922401,15.327878,43.0175,25.366812,17.042355,90.595795,142.46399,1451.5027,166.37958,17.797195,74.731445,162.77498,930.05457,1486.9128,253.34407,47.262115,1222.9221,34.732613,96.09684,25.7537,59.71027,24.950455,1373.8315,199.64114,136.4374,71.38008
409,119.0499135,2.2750893,0,1.7904837,1.7974529,0,0,0,0,0,2.0279925,0,0,0,0,0,0,0,2.3505478,0,0,0,1.9394569,0,0,0,0,0,1.7249823,0,0,0,0,0,0,0,0,0,0,0,0,2.2338388,0,0,0,0,0,0,0,0,0,0,2.0932868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7422562,5.3483114,2.2207947,111.269455,0,1230.2241,1011.5058,451.91745,2.3460083,14.543173,1034.2719,13.855374,37.02919,312.96124,47.229267,23.73648,39.36979,1157.4305,43.34044,1107.2196,28.429523
410,529.1782343,2.2663586,0,0,0,0,0,0,0,0,0,0,1.8546853,0,0,0,0,0,0,0,0,1.9202878,0,0,0,1.795742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8130088,0,0,0,0,0,0,0,0,0,0,1.8875072,0,2.4779134,0,2.2317166,1.8510883,0,1.8112564,2.141077,2.020182,2.4731736,2.7679825,1.7439177,0,4.868971,2.2013252,5.0634804,337.62024,3.324829,2.4243546,3.0798047,8.776416,14.68229,360.81747,9.604959,9.816027,4.3186235,2.225227,27.490519,6.620965,0,2.2685032,7.0762033,2.5133586,4.9727554,10.161483
411,96.96076139,2.230711,265.68988,1462.8116,1119.09,760.3431,1414.1202,708.50934,320.21536,641.2166,1565.0698,1484.8312,1506.5544,208.46677,379.6656,444.00848,1262.308,354.50464,1646.1631,1681.5659,1388.9387,641.6808,1381.936,1498.2118,579.4038,476.28006,89.056015,182.97998,347.32867,272.5296,218.04921,285.46698,43.879734,71.512535,205.24788,60.573845,108.960754,514.94336,372.40424,156.87386,1450.63,337.91098,35.104103,557.95465,607.21735,336.5826,99.46898,201.42961,104.16647,258.97266,38.337677,309.56516,508.75217,572.2723,1979.7306,200.14188,2116.6,1618.862,14.293797,1445.6323,672.06934,559.0814,1654.6659,1971.7144,771.56335,307.45038,2644.2217,433.22592,380.29938,234.90594,178.24205,1106.705,124.30655,278.44104,480.24426,265.57745,95.80048,420.64417,431.144,580.5589,614.8298,237.89442,569.82855,658.8684,155.35014,243.74466,224.84256,199.68437
412,275.9947611,2.2440858,23.962952,4.050318,12.195969,11.401334,20.071169,6.302294,12.936356,8.560875,5.719884,3.5430562,10.735678,74.20331,20.318203,133.63539,8.432052,33.87485,9.940386,16.333868,8.64772,3.835979,27.833729,21.610188,20.097387,6.9594517,30.573826,21.261467,17.535671,11.043332,15.614061,5.767742,55.600967,49.676727,27.14328,54.699245,23.506926,18.83166,32.05812,21.799599,43.519917,8.861189,13.449336,5.5306244,11.873978,5.150465,30.757303,25.224588,18.313831,5.317116,4.644394,22.326235,7.9618177,4.5382967,9.457064,11.073929,12.35089,4.023153,4.0481744,7.4563484,2.7772598,12.268351,7.3506956,20.1718,9.498911,10.23231,12.706521,180.65701,108.37195,4.9938293,228.52383,3.2430115,34.89153,140.29547,68.57276,1.8966029,5.734024,265.66904,4.2690096,2.9813733,44.30368,4.5367675,6.484187,2.535759,2.2706583,8.282804,0,6.074555
413,251.1147973,2.2861311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9024858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.802658,16.000376,23.2933,8.856159,10.729502,20.121395,6.677818,17.042175,0,42.77474,14.208221,16.542019,23.868155,8.889342,51.375534,441.69476,0,82.244316,45.75928,86.82048,425.43,369.53644,98.68093,92.135574,431.5123,0,0,251.56609,5.433769,71.445595,3.1324863,0,0,215.71997,22.557343,0,18.343271,0,1.8285065,0,0,0,3.0360107,16.468672,8.406606,10.798067
